time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
19.99101,-0.0005,1.02,-0.0005,0,0,0
19.99468,-0.0005,1.02,-0.0005,0,0,0
19.99852,-0.0005,1.02,-0.0005,0,0,0
20.0023,-0.0005,1.02,-0.0005,0,0,0
20.00668,-0.0005,1.02,-0.0005,0,0,0
20.01096,-0.0005,1.02,-0.0005,0,0,0
20.01517,-0.0005,1.02,-0.0005,0,0,0
20.01907,-0.0005,1.02,-0.0005,0,0,0
20.02283,-0.0005,1.02,-0.0005,0,0,0
20.02708,-0.0005,1.02,-0.0005,0,0,0
20.03095,-0.0005,1.02,-0.0005,0,0,0
20.03459,-0.0005,1.02,-0.0005,0,0,0
20.03832,-0.0005,1.02,-0.0005,0,0,0
20.0427,-0.0005,1.02,-0.0005,0,0,0
20.04656,-0.0005,1.02,-0.0005,0,0,0
20.05019,-0.0005,1.02,-0.0005,0,0,0
20.05398,-0.0005,1.02,-0.0005,0,0,0
20.05817,-0.0005,1.02,-0.0005,0,0,0
20.06189,-0.0005,1.02,-0.0005,0,0,0
20.06629,-0.0005,1.02,-0.0005,0,0,0
20.07044,-0.0005,1.02,0.0005,0,0,0
20.07516,-0.0005,1.02,0.0026,0,0,0
20.07977,-0.0005,1.02,0.0037,0,0,0
20.08436,-0.0005,1.02,0.0048,0,0,0
20.09011,-0.0005,1.02,0.0079,0,0,0
20.09757,-0.0005,1.02,0.0122,0,0,0
20.10568,-0.0005,1.02,0.0164,0,0,0
20.11308,-0.0005,1.02,0.0238,0,0,0
20.11977,-0.0005,1.02,0.0302,0,0,0
20.12642,0.0005,1.02,0.0376,0,0,0
20.13247,0.0005,1.02,0.045,0,0,0
20.13774,0.0005,1.02,0.0513,0,0,0
20.14472,0.0005,1.02,0.0608,0,0,0
20.15058,0.0016,1.02,0.0704,0,0,0
20.15662,0.0026,1.02,0.0799,0,0,0
20.1624,0.0026,1.02,0.0884,0,0,0
20.16815,0.0037,1.02,0.0979,0,0,0
20.17444,0.0048,1.02,0.1063,0,0,0
20.17923,0.0048,1.02,0.1138,0,0,0
20.18461,0.0048,1.02,0.1222,0,0,0
20.1916,0.0058,1.02,0.1317,0,0,0
20.1969,0.0058,1.02,0.1392,0,0,0
20.20235,0.0058,1.02,0.1476,0,0,0
20.20867,0.0058,1.02,0.155,0,0,0
20.21439,0.0058,1.02,0.1624,0,0,0
20.22021,0.0058,1.02,0.1698,0,0,0
20.2263,0.0058,1.02,0.1751,0,0,0
20.23141,0.0058,1.02,0.1804,0,0,0
20.2366,0.0058,1.02,0.1857,0,0,0
20.24266,0.0058,1.02,0.1899,0,0,0
20.24895,0.0058,1.02,0.1942,0,0,0
20.25579,0.0058,1.02,0.1984,0,0,0
20.26154,0.0058,1.02,0.2005,0,0,0
20.26665,0.0058,1.02,0.2026,0,0,0
20.27163,0.0058,1.02,0.2037,0,0,0
20.27695,0.0058,1.02,0.2048,0,0,0
20.28155,0.0058,1.02,0.2058,0,0,0
20.28657,0.0058,1.02,0.2069,0,0,0
20.29151,0.0058,1.02,0.2069,0,0,0
20.29626,0.0058,1.02,0.2079,0,0,0
20.30087,0.0058,1.02,0.2079,0,0,0
20.30589,0.0058,1.02,0.209,0,0,0
20.3103,0.0058,1.02,0.209,0,0,0
20.31414,0.0058,1.02,0.209,0,0,0
20.31823,0.0058,1.02,0.209,0,0,0
20.32267,0.0058,1.02,0.209,0,0,0
20.32752,0.0058,1.02,0.209,0,0,0
20.33161,0.0058,1.02,0.209,0,0,0
20.33545,0.0058,1.02,0.209,0,0,0
20.34001,0.0058,1.02,0.209,0,0,0
20.34455,0.0058,1.02,0.209,0,0,0
20.3489,0.0058,1.02,0.209,0,0,0
20.35669,0.0058,1.02,0.209,0,0,0
20.36372,0.0058,1.02,0.209,0,0,0
20.36756,0.0058,1.02,0.209,0,0,0
20.37122,0.0058,1.02,0.209,0,0,0
20.37513,0.0058,1.02,0.209,0,0,0
20.37869,0.0058,1.02,0.209,0,0,0
20.38734,0.0058,1.02,0.209,0,0,0
20.39145,0.0058,1.02,0.209,0,0,0
20.39533,0.0058,1.02,0.209,0,0,0
20.39922,0.0058,1.02,0.209,0,0,0
20.40347,0.0058,1.02,0.209,0,0,0
20.40763,0.0058,1.02,0.209,0,0,0
20.41118,0.0058,1.02,0.209,0,0,0
20.4148,0.0058,1.02,0.209,0,0,0
20.41829,0.0058,1.02,0.209,0,0,0
20.42214,0.0058,1.02,0.209,0,0,0
20.4264,0.0058,1.02,0.209,0,0,0
20.42977,0.0058,1.02,0.209,0,0,0
20.43331,0.0058,1.02,0.209,0,0,0
20.43691,0.0058,1.02,0.209,0,0,0
20.44089,0.0058,1.02,0.209,0,0,0
20.44473,0.0058,1.02,0.209,0,0,0
20.4482,0.0058,1.02,0.209,0,0,0
20.45184,0.0058,1.02,0.209,0,0,0
20.45585,0.0058,1.02,0.209,0,0,0
20.45996,0.0058,1.02,0.209,0,0,0
20.46371,0.0058,1.02,0.209,0,0,0
20.46807,0.0058,1.02,0.209,0,0,0
20.47234,0.0058,1.02,0.209,0,0,0
20.47651,0.0058,1.02,0.209,0,0,0
20.4805,0.0058,1.02,0.209,0,0,0
20.4844,0.0058,1.02,0.209,0,0,0
20.48829,0.0058,1.02,0.209,0,0,0
20.49238,0.0058,1.02,0.209,0,0,0
20.49629,0.0058,1.02,0.209,0,0,0
20.50118,0.0058,1.02,0.209,0,0,0
20.50581,0.0058,1.02,0.209,0,0,0
20.50978,0.0058,1.02,0.209,0,0,0
20.51381,0.0058,1.02,0.2079,0,0,0
20.51855,0.0058,1.02,0.2058,0,0,0
20.52354,0.0058,1.02,0.2048,0,0,0
20.5295,0.0058,1.02,0.2026,0,0,0
20.53429,0.0058,1.02,0.2005,0,0,0
20.54044,0.0058,1.02,0.1974,0,0,0
20.5487,0.0058,1.02,0.1921,0,0,0
20.55345,0.0058,1.02,0.1889,0,0,0
20.55943,0.0058,1.02,0.1847,0,0,0
20.56453,0.0058,1.02,0.1815,0,0,0
20.57055,0.0058,1.02,0.1783,0,0,0
20.57558,0.0058,1.02,0.1751,0,0,0
20.58043,0.0058,1.02,0.172,0,0,0
20.58533,0.0058,1.02,0.1688,0,0,0
20.59094,0.0058,1.02,0.1667,0,0,0
20.59534,0.0058,1.02,0.1656,0,0,0
20.60052,0.0058,1.02,0.1635,0,0,0
20.60573,0.0058,1.02,0.1614,0,0,0
20.61131,0.0058,1.02,0.1593,0,0,0
20.61563,0.0058,1.02,0.1582,0,0,0
20.61992,0.0058,1.02,0.1571,0,0,0
20.62459,0.0058,1.02,0.155,0,0,0
20.63079,0.0058,1.02,0.1529,0,0,0
20.63532,0.0058,1.02,0.1508,0,0,0
20.64058,0.0058,1.02,0.1487,0,0,0
20.64569,0.0048,1.02,0.1455,0,0,0
20.65036,0.0048,1.02,0.1434,0,0,0
20.65595,0.0048,1.02,0.1392,0,0,0
20.66113,0.0048,1.02,0.136,0,0,0
20.6665,0.0048,1.02,0.1317,0,0,0
20.67152,0.0048,1.02,0.1254,0,0,0
20.67706,0.0058,1.02,0.1169,0,0,0
20.68179,0.0058,1.02,0.1116,0,0,0
20.68759,0.0069,1.02,0.1021,0,0,0
20.69337,0.0079,1.02,0.0894,0,0,0
20.69848,0.009,1.02,0.0788,0,0,0
20.70347,0.0111,1.02,0.0683,0,0,0
20.70944,0.0122,1.02,0.0556,0,0,0
20.71433,0.0132,1.02,0.045,0,0,0
20.72063,0.0143,1.02,0.0344,0,0,0
20.72741,0.0164,1.02,0.0228,0,0,0
20.73321,0.0175,1.02,0.0132,0,0,0
20.73932,0.0196,1.02,0.0058,0,0,0
20.74471,0.0206,1.02,0.0005,0,0,0
20.75055,0.0217,1.02,-0.0069,0,0,0
20.75903,0.0217,1.02,-0.0143,0,0,0
20.7643,0.0228,1.02,-0.0175,0,0,0
20.77119,0.0228,1.02,-0.0206,0,0,0
20.77646,0.0228,1.02,-0.0228,0,0,0
20.7822,0.0228,1.02,-0.0238,0,0,0
20.78703,0.0228,1.02,-0.0249,0,0,0
20.79207,0.0228,1.02,-0.0249,0,0,0
20.79622,0.0228,1.02,-0.0249,0,0,0
20.80021,0.0228,1.02,-0.0249,0,0,0
20.80485,0.0228,1.02,-0.0249,0,0,0
20.80926,0.0228,1.02,-0.0249,0,0,0
20.8132,0.0228,1.02,-0.0249,0,0,0
20.81765,0.0228,1.02,-0.0249,0,0,0
20.82147,0.0228,1.02,-0.0249,0,0,0
20.82595,0.0228,1.02,-0.0249,0,0,0
20.8306,0.0228,1.02,-0.0249,0,0,0
20.83474,0.0228,1.02,-0.0249,0,0,0
20.83916,0.0228,1.02,-0.0249,0,0,0
20.84355,0.0228,1.02,-0.0249,0,0,0
20.84782,0.0228,1.02,-0.0249,0,0,0
20.85192,0.0228,1.02,-0.0249,0,0,0
20.85651,0.0228,1.02,-0.0249,0,0,0
20.86078,0.0228,1.02,-0.0249,0,0,0
20.86513,0.0228,1.02,-0.0249,0,0,0
20.86912,0.0228,1.02,-0.0249,0,0,0
20.87365,0.0228,1.02,-0.0249,0,0,0
20.87781,0.0228,1.02,-0.0249,0,0,0
20.88214,0.0228,1.02,-0.0249,0,0,0
20.88641,0.0228,1.02,-0.0249,0,0,0
20.89094,0.0228,1.02,-0.0249,0,0,0
20.8953,0.0228,1.02,-0.0249,0,0,0
20.89939,0.0228,1.02,-0.0249,0,0,0
20.90402,0.0228,1.02,-0.0249,0,0,0
20.90841,0.0228,1.02,-0.0249,0,0,0
20.91257,0.0228,1.02,-0.0249,0,0,0
20.91715,0.0228,1.02,-0.0249,0,0,0
20.92183,0.0228,1.02,-0.0249,0,0,0
20.92698,0.0228,1.02,-0.0238,0,0,0
20.93218,0.0228,1.02,-0.0228,0,0,0
20.93792,0.0228,1.02,-0.0217,0,0,0
20.94401,0.0217,1.02,-0.0206,0,0,0
20.94949,0.0206,1.02,-0.0185,0,0,0
20.95757,0.0196,1.02,-0.0175,0,0,0
20.96345,0.0185,1.02,-0.0153,0,0,0
20.96949,0.0164,1.02,-0.0132,0,0,0
20.97505,0.0153,1.02,-0.0111,0,0,0
20.9798,0.0143,1.02,-0.009,0,0,0
20.98481,0.0122,1.02,-0.0079,0,0,0
20.99112,0.0111,1.02,-0.0069,0,0,0
20.99672,0.0101,1.02,-0.0048,0,0,0
21.0016,0.0101,1.02,-0.0037,0,0,0
21.00781,0.0079,1.02,-0.0037,0,0,0
21.01258,0.0079,1.02,-0.0026,0,0,0
21.01739,0.0079,1.02,-0.0026,0,0,0
21.02138,0.0079,1.02,-0.0026,0,0,0
21.02664,0.0079,1.02,-0.0016,0,0,0
21.0317,0.0069,1.02,-0.0016,0,0,0
21.03602,0.0069,1.02,-0.0016,0,0,0
21.04032,0.0069,1.02,-0.0016,0,0,0
21.0448,0.0069,1.02,-0.0016,0,0,0
21.04904,0.0069,1.02,-0.0016,0,0,0
21.05307,0.0069,1.02,-0.0016,0,0,0
21.05767,0.0069,1.02,-0.0016,0,0,0
21.06173,0.0069,1.02,-0.0016,0,0,0
21.06589,0.0069,1.02,-0.0016,0,0,0
21.07013,0.0069,1.02,-0.0016,0,0,0
21.07446,0.0069,1.02,-0.0016,0,0,0
21.07883,0.0069,1.02,-0.0016,0,0,0
21.08551,0.0058,1.02,-0.0005,0,0,0
21.09062,0.0058,1.02,-0.0005,0,0,0
21.09597,0.0058,1.02,-0.0005,0,0,0
21.10127,0.0058,1.02,-0.0005,0,0,0
21.10695,0.0058,1.02,-0.0005,0,0,0
21.11244,0.0058,1.02,-0.0005,0,0,0
21.11713,0.0058,1.02,-0.0005,0,0,0
21.12161,0.0058,1.02,-0.0005,0,0,0
21.12658,0.0058,1.02,-0.0005,0,0,0
21.13068,0.0058,1.02,-0.0005,0,0,0
21.13487,0.0058,1.02,-0.0005,0,0,0
21.13939,0.0058,1.02,-0.0005,0,0,0
21.14392,0.0058,1.02,-0.0005,0,0,0
21.1483,0.0058,1.02,-0.0005,0,0,0
21.1527,0.0058,1.02,-0.0005,0,0,0
21.15804,0.0058,1.02,-0.0005,0,0,0
21.16218,0.0058,1.02,-0.0005,0,0,0
21.16677,0.0058,1.02,-0.0005,0,0,0
21.17085,0.0058,1.02,-0.0005,0,0,0
21.1755,0.0058,1.02,-0.0005,0,0,0
21.17967,0.0058,1.02,-0.0005,0,0,0
21.18556,0.0058,1.02,-0.0005,0,0,0
21.19033,0.0058,1.02,-0.0005,0,0,0
21.19443,0.0058,1.02,-0.0005,0,0,0
21.19851,0.0058,1.02,-0.0005,0,0,0
21.2027,0.0058,1.02,-0.0005,0,0,0
21.20801,0.0058,1.02,-0.0005,0,0,0
21.21242,0.0058,1.02,-0.0005,0,0,0
21.21723,0.0058,1.02,-0.0005,0,0,0
21.22146,0.0058,1.02,-0.0005,0,0,0
21.22696,0.0058,1.02,-0.0005,0,0,0
21.23099,0.0058,1.02,-0.0005,0,0,0
21.23557,0.0058,1.02,-0.0005,0,0,0
21.23984,0.0058,1.02,-0.0005,0,0,0
21.24432,0.0058,1.02,-0.0005,0,0,0
21.24898,0.0058,1.02,-0.0005,0,0,0
21.25354,0.0058,1.02,-0.0005,0,0,0
21.25856,0.0058,1.02,-0.0005,0,0,0
21.26272,0.0058,1.02,-0.0005,0,0,0
21.26916,0.0058,1.02,-0.0005,0,0,0
21.27394,0.0058,1.02,-0.0005,0,0,0
21.27838,0.0058,1.02,-0.0005,0,0,0
21.28327,0.0058,1.02,-0.0005,0,0,0
21.28814,0.0058,1.02,-0.0005,0,0,0
21.29252,0.0058,1.02,-0.0005,0,0,0
21.297,0.0058,1.02,-0.0005,0,0,0
21.30112,0.0058,1.02,-0.0005,0,0,0
21.30572,0.0058,1.02,-0.0005,0,0,0
21.31016,0.0058,1.02,-0.0005,0,0,0
21.31437,0.0058,1.02,-0.0005,0,0,0
21.31871,0.0058,1.02,-0.0005,0,0,0
21.3231,0.0058,1.02,-0.0005,0,0,0
21.32813,0.0058,1.02,-0.0005,0,0,0
21.33226,0.0058,1.02,-0.0005,0,0,0
21.3368,0.0058,1.02,-0.0005,0,0,0
21.34228,0.0058,1.02,-0.0005,0,0,0
21.34706,0.0058,1.02,-0.0005,0,0,0
21.35148,0.0058,1.02,-0.0005,0,0,0
21.35619,0.0058,1.02,-0.0005,0,0,0
21.36195,0.0058,1.02,-0.0005,0,0,0
21.36684,0.0058,1.02,-0.0005,0,0,0
21.37114,0.0058,1.02,-0.0005,0,0,0
21.37667,0.0058,1.02,-0.0005,0,0,0
21.38141,0.0058,1.02,-0.0005,0,0,0
21.3861,0.0058,1.02,-0.0005,0,0,0
21.39099,0.0058,1.02,-0.0005,0,0,0
21.39565,0.0058,1.02,-0.0005,0,0,0
21.40014,0.0058,1.02,-0.0005,0,0,0
21.40507,0.0058,1.02,-0.0005,0,0,0
21.40975,0.0058,1.02,-0.0005,0,0,0
21.41409,0.0058,1.02,-0.0005,0,0,0
21.41944,0.0058,1.02,-0.0005,0,0,0
21.42463,0.0058,1.02,-0.0005,0,0,0
21.42955,0.0058,1.02,-0.0005,0,0,0
21.4342,0.0058,1.02,-0.0005,0,0,0
21.43894,0.0058,1.02,-0.0005,0,0,0
21.44398,0.0058,1.02,-0.0005,0,0,0
21.44971,0.0058,1.02,-0.0005,0,0,0
21.45484,0.0058,1.02,-0.0005,0,0,0
21.46012,0.0058,1.02,-0.0005,0,0,0
21.46496,0.0058,1.02,-0.0005,0,0,0
21.46937,0.0058,1.02,-0.0005,0,0,0
21.47454,0.0058,1.02,-0.0005,0,0,0
21.4794,0.0058,1.02,-0.0005,0,0,0
21.48409,0.0058,1.02,-0.0005,0,0,0
21.48934,0.0058,1.02,-0.0005,0,0,0
21.49475,0.0058,1.02,-0.0005,0,0,0
21.49921,0.0058,1.02,-0.0005,0,0,0
21.50389,0.0058,1.02,-0.0005,0,0,0
21.50989,0.0058,1.02,-0.0005,0,0,0
21.51526,0.0058,1.02,-0.0005,0,0,0
21.5201,0.0058,1.02,-0.0005,0,0,0
21.5255,0.0058,1.02,-0.0005,0,0,0
21.53077,0.0058,1.02,-0.0005,0,0,0
21.53537,0.0058,1.02,-0.0005,0,0,0
21.54041,0.0058,1.02,-0.0005,0,0,0
21.54582,0.0058,1.02,-0.0005,0,0,0
21.55017,0.0058,1.02,-0.0005,0,0,0
21.55453,0.0058,1.02,-0.0005,0,0,0
21.55937,0.0058,1.02,-0.0005,0,0,0
21.56401,0.0058,1.02,-0.0005,0,0,0
21.56867,0.0058,1.02,-0.0005,0,0,0
21.57396,0.0058,1.02,-0.0005,0,0,0
21.5787,0.0058,1.02,-0.0005,0,0,0
21.58373,0.0058,1.02,-0.0005,0,0,0
21.5888,0.0058,1.02,-0.0005,0,0,0
21.59356,0.0058,1.02,-0.0005,0,0,0
21.59895,0.0058,1.02,-0.0005,0,0,0
21.60467,0.0058,1.02,-0.0005,0,0,0
21.60954,0.0058,1.02,-0.0005,0,0,0
21.61357,0.0058,1.02,-0.0005,0,0,0
21.61798,0.0058,1.02,-0.0005,0,0,0
21.62258,0.0058,1.02,-0.0005,0,0,0
21.62863,0.0058,1.02,-0.0005,0,0,0
21.6331,0.0058,1.02,-0.0005,0,0,0
21.6376,0.0058,1.02,-0.0005,0,0,0
21.64266,0.0058,1.02,-0.0005,0,0,0
21.64753,0.0058,1.02,-0.0005,0,0,0
21.65219,0.0058,1.02,-0.0005,0,0,0
21.65729,0.0058,1.02,-0.0005,0,0,0
21.66214,0.0058,1.02,-0.0005,0,0,0
21.66729,0.0058,1.02,-0.0005,0,0,0
21.6733,0.0058,1.02,-0.0005,0,0,0
21.6781,0.0058,1.02,-0.0005,0,0,0
21.68269,0.0058,1.02,-0.0005,0,0,0
21.68757,0.0058,1.02,-0.0005,0,0,0
21.69267,0.0058,1.02,-0.0005,0,0,0
21.69728,0.0058,1.02,-0.0005,0,0,0
21.70205,0.0058,1.02,-0.0005,0,0,0
21.7077,0.0058,1.02,-0.0005,0,0,0
21.7122,0.0058,1.02,-0.0005,0,0,0
21.71774,0.0058,1.02,-0.0005,0,0,0
21.72212,0.0058,1.02,-0.0005,0,0,0
21.72764,0.0058,1.02,-0.0005,0,0,0
21.73211,0.0058,1.02,-0.0005,0,0,0
21.73673,0.0058,1.02,-0.0005,0,0,0
21.74191,0.0058,1.02,-0.0005,0,0,0
21.74713,0.0058,1.02,-0.0005,0,0,0
21.7518,0.0058,1.02,-0.0005,0,0,0
21.76245,0.0058,1.02,-0.0005,0,0,0
21.76776,0.0058,1.02,-0.0005,0,0,0
21.77225,0.0058,1.02,-0.0005,0,0,0
21.77747,0.0058,1.02,-0.0005,0,0,0
21.78201,0.0058,1.02,-0.0005,0,0,0
21.78688,0.0058,1.02,-0.0005,0,0,0
21.79166,0.0058,1.02,-0.0005,0,0,0
21.7962,0.0058,1.02,-0.0005,0,0,0
21.80066,0.0058,1.02,-0.0005,0,0,0
21.80587,0.0058,1.02,-0.0005,0,0,0
21.81069,0.0058,1.02,-0.0005,0,0,0
21.81541,0.0058,1.02,-0.0005,0,0,0
21.82067,0.0058,1.02,-0.0005,0,0,0
21.82545,0.0058,1.02,-0.0005,0,0,0
21.82962,0.0058,1.02,-0.0005,0,0,0
21.83386,0.0058,1.02,-0.0005,0,0,0
21.83796,0.0058,1.02,-0.0005,0,0,0
21.84261,0.0058,1.02,-0.0005,0,0,0
21.84705,0.0058,1.02,-0.0005,0,0,0
21.85108,0.0058,1.02,-0.0005,0,0,0
21.8553,0.0058,1.02,-0.0005,0,0,0
21.86007,0.0058,1.02,-0.0005,0,0,0
21.86439,0.0058,1.02,-0.0005,0,0,0
21.86848,0.0058,1.02,-0.0005,0,0,0
21.87281,0.0058,1.02,-0.0005,0,0,0
21.87773,0.0058,1.02,-0.0005,0,0,0
21.88183,0.0058,1.02,-0.0005,0,0,0
21.88654,0.0058,1.02,-0.0005,0,0,0
21.89099,0.0058,1.02,-0.0005,0,0,0
21.89525,0.0058,1.02,-0.0005,0,0,0
21.89956,0.0058,1.02,-0.0005,0,0,0
21.90389,0.0058,1.02,-0.0005,0,0,0
21.90852,0.0058,1.02,-0.0005,0,0,0
21.9137,0.0058,1.02,0.0016,0,0,0
21.91969,0.0037,1.02,0.0037,0,0,0
21.92689,0.0037,1.02,0.0079,0,0,0
21.93322,0.0016,1.02,0.0111,0,0,0
21.93941,0.0005,1.02,0.0143,0,0,0
21.94567,-0.0016,1.02,0.0196,0,0,0
21.95159,-0.0026,1.02,0.0249,0,0,0
21.95773,-0.0037,1.02,0.0302,0,0,0
21.96443,-0.0048,1.02,0.0386,0,0,0
21.97386,-0.0048,1.02,0.0503,0,0,0
21.98108,-0.0058,1.02,0.0598,0,0,0
21.98859,-0.0069,1.02,0.0704,0,0,0
21.99475,-0.0069,1.02,0.0788,0,0,0
22.00143,-0.0069,1.02,0.0884,0,0,0
22.00761,-0.0069,1.02,0.0958,0,0,0
22.01328,-0.0069,1.02,0.1032,0,0,0
22.01946,-0.0079,1.02,0.1106,0,0,0
22.02636,-0.0079,1.02,0.118,0,0,0
22.033,-0.0079,1.02,0.1254,0,0,0
22.03925,-0.0079,1.02,0.1296,0,0,0
22.04772,-0.0079,1.02,0.136,0,0,0
22.05368,-0.0079,1.02,0.1402,0,0,0
22.05972,-0.0079,1.02,0.1444,0,0,0
22.0656,-0.0079,1.02,0.1487,0,0,0
22.0717,-0.0079,1.02,0.1508,0,0,0
22.07713,-0.0069,1.02,0.154,0,0,0
22.08237,-0.0069,1.02,0.155,0,0,0
22.08821,-0.0069,1.02,0.1582,0,0,0
22.09347,-0.0069,1.02,0.1593,0,0,0
22.09852,-0.0058,1.02,0.1603,0,0,0
22.10366,-0.0058,1.02,0.1614,0,0,0
22.11544,-0.0048,1.02,0.1646,0,0,0
22.12133,-0.0037,1.02,0.1667,0,0,0
22.12875,-0.0037,1.02,0.1677,0,0,0
22.13481,-0.0026,1.02,0.1688,0,0,0
22.1419,-0.0016,1.02,0.1698,0,0,0
22.14702,-0.0016,1.02,0.1709,0,0,0
22.15311,-0.0016,1.02,0.172,0,0,0
22.15769,-0.0016,1.02,0.172,0,0,0
22.16272,-0.0005,1.02,0.1741,0,0,0
22.16787,0.0005,1.02,0.1741,0,0,0
22.17378,0.0005,1.02,0.1751,0,0,0
22.17836,0.0005,1.02,0.1762,0,0,0
22.1833,0.0005,1.02,0.1762,0,0,0
22.18852,0.0005,1.02,0.1772,0,0,0
22.19372,0.0005,1.02,0.1783,0,0,0
22.19876,0.0016,1.02,0.1794,0,0,0
22.20357,0.0016,1.02,0.1804,0,0,0
22.20899,0.0016,1.02,0.1815,0,0,0
22.21366,0.0026,1.02,0.1825,0,0,0
22.21854,0.0026,1.02,0.1847,0,0,0
22.2233,0.0037,1.02,0.1857,0,0,0
22.2289,0.0048,1.02,0.1878,0,0,0
22.2338,0.0048,1.02,0.1889,0,0,0
22.23896,0.0048,1.02,0.191,0,0,0
22.24411,0.0058,1.02,0.1931,0,0,0
22.2508,0.0058,1.02,0.1952,0,0,0
22.25579,0.0058,1.02,0.1974,0,0,0
22.26101,0.0058,1.02,0.1995,0,0,0
22.26656,0.0058,1.02,0.2016,0,0,0
22.27158,0.0058,1.02,0.2026,0,0,0
22.27741,0.0058,1.02,0.2048,0,0,0
22.28267,0.0058,1.02,0.2058,0,0,0
22.2878,0.0058,1.02,0.2069,0,0,0
22.29274,0.0058,1.02,0.2079,0,0,0
22.29749,0.0058,1.02,0.209,0,0,0
22.30171,0.0058,1.02,0.209,0,0,0
22.30686,0.0058,1.02,0.2101,0,0,0
22.3115,0.0058,1.02,0.2101,0,0,0
22.31553,0.0058,1.02,0.2101,0,0,0
22.3194,0.0058,1.02,0.2101,0,0,0
