time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
18.65481,-0.0058,1.02,0.2058,0,0,0
18.65881,-0.0058,1.02,0.2058,0,0,0
18.66266,-0.0058,1.02,0.2058,0,0,0
18.66733,-0.0058,1.02,0.2058,0,0,0
18.67187,-0.0048,1.02,0.2058,0,0,0
18.67663,-0.0048,1.02,0.2058,0,0,0
18.68061,-0.0048,1.02,0.2058,0,0,0
18.68509,-0.0048,1.02,0.2058,0,0,0
18.68999,-0.0048,1.02,0.2058,0,0,0
18.69418,-0.0048,1.02,0.2058,0,0,0
18.69825,-0.0048,1.02,0.2058,0,0,0
18.70212,-0.0048,1.02,0.2058,0,0,0
18.7072,-0.0048,1.02,0.2058,0,0,0
18.71083,-0.0048,1.02,0.2058,0,0,0
18.71486,-0.0048,1.02,0.2058,0,0,0
18.71904,-0.0048,1.02,0.2058,0,0,0
18.72302,-0.0048,1.02,0.2058,0,0,0
18.72692,-0.0048,1.02,0.2058,0,0,0
18.73087,-0.0048,1.02,0.2058,0,0,0
18.73457,-0.0048,1.02,0.2058,0,0,0
18.7387,-0.0048,1.02,0.2058,0,0,0
18.74249,-0.0048,1.02,0.2058,0,0,0
18.74649,-0.0048,1.02,0.2058,0,0,0
18.75018,-0.0048,1.02,0.2058,0,0,0
18.75419,-0.0048,1.02,0.2058,0,0,0
18.75842,-0.0048,1.02,0.2058,0,0,0
18.76221,-0.0048,1.02,0.2058,0,0,0
18.76655,-0.0048,1.02,0.2048,0,0,0
18.77196,-0.0048,1.02,0.2026,0,0,0
18.77788,-0.0048,1.02,0.2005,0,0,0
18.78365,-0.0048,1.02,0.1974,0,0,0
18.78979,-0.0048,1.02,0.1942,0,0,0
18.7945,-0.0037,1.02,0.1921,0,0,0
18.80044,-0.0037,1.02,0.1878,0,0,0
18.80637,-0.0026,1.02,0.1847,0,0,0
18.81131,-0.0016,1.02,0.1815,0,0,0
18.81724,-0.0016,1.02,0.1794,0,0,0
18.82256,-0.0005,1.02,0.1762,0,0,0
18.82847,-0.0005,1.02,0.1741,0,0,0
18.83339,-0.0005,1.02,0.172,0,0,0
18.83959,-0.0005,1.02,0.1709,0,0,0
18.8463,-0.0005,1.02,0.1677,0,0,0
18.85163,-0.0005,1.02,0.1656,0,0,0
18.85738,-0.0005,1.02,0.1635,0,0,0
18.86243,-0.0005,1.02,0.1603,0,0,0
18.86814,-0.0005,1.02,0.1582,0,0,0
18.87306,-0.0005,1.02,0.155,0,0,0
18.87863,-0.0005,1.02,0.1529,0,0,0
18.88357,-0.0005,1.02,0.1487,0,0,0
18.88952,-0.0005,1.02,0.1455,0,0,0
18.89421,-0.0016,1.02,0.1413,0,0,0
18.89935,-0.0026,1.02,0.137,0,0,0
18.90568,-0.0037,1.02,0.1307,0,0,0
18.91274,-0.0048,1.02,0.1212,0,0,0
18.91923,-0.0048,1.02,0.1116,0,0,0
18.92866,-0.0048,1.02,0.0968,0,0,0
18.93451,-0.0058,1.02,0.0852,0,0,0
18.94236,-0.0058,1.02,0.0704,0,0,0
18.94743,-0.0058,1.02,0.0608,0,0,0
18.9524,-0.0058,1.02,0.0513,0,0,0
18.95766,-0.0026,1.02,0.0418,0,0,0
18.96816,0.0016,1.02,0.0206,0,0,0
18.97413,0.0037,1.02,0.0101,0,0,0
18.97955,0.0048,1.02,0.0016,0,0,0
18.98439,0.0058,1.02,-0.0069,0,0,0
18.99019,0.0069,1.02,-0.0164,0,0,0
18.99547,0.0079,1.02,-0.0238,0,0,0
19.00051,0.009,1.02,-0.0302,0,0,0
